probe	CT_P13	CT_P15	CT_P21	CT_P22	CT_P25	CT_P29	CT_P31	CT_P34	CT_P35	CT_P51	CT_P63	CT_P89	CT_PP4	CT_PP16	CT_PP33	CT_PP87	CT_PP119	CT_PP120	CT_PP129	CT_PP131	CT_PP219	CT_PP285	CT_PP761	CT_PP771	CT_PP779	CT_PP855	CPP_2	CPP_41	CPP_48	CPP_52	CPP_53	CPP_54	CPP_78	CPP_603	CPP_606	CPP_622	CPP_713	CPP_789	CPP_807	CPP_809	CPP_872	CPP_881	CPP_912	CPP_925	CPP_932
cg00945507	0.301255350880025	0.464309933051162	0.506429534359518	0.449691855974724	0.164933655132018	0.303125140843373	0.414881219058675	0.478811415332707	0.530440009775409	0.428704163340517	0.37236335330528	0.237639485437182	0.60750985754165	0.655421932045643	0.361536615975364	0.516540677916568	0.457183497328701	0.324601744742398	0.511458311678232	0.476595308271611	0.501473835859052	0.412530411295658	0.400985704729825	0.537011426693936	0.507793609906494	0.414890335267526	0.490710790639241	0.468704449558055	0.290059652282694	0.471412659365601	0.559801911987541	0.359115482104631	0.341451557125548	0.571243337586892	0.603173109856692	0.663375593895801	0.617396367078136	0.333626603073253	0.419323637240599	0.454894376756371	0.507420290591135	0.44758393946731	0.430115198655511	0.492151762365125	0.549674273200593
cg02827112	0.0347127576753009	0.0476184860892902	0.0383240401781714	0.0255254160026843	0.0308887412420878	0.0363202573669863	0.0407571124773752	0.0359985840681392	0.0341395532604725	0.0372475389900148	0.0375544042659067	0.0524524757317035	0.0427404626604742	0.0454103888399451	0.0318747794033717	0.0373472863916368	0.0369305275031359	0.0361171247655875	0.0146947639642723	0.032361669131583	0.0380856674574936	0.0433027953882081	0.0323804950381521	0.05481939542436	0.0464229638365695	0.0501633911130326	0.0529608108108658	0.0366613625852939	0.0510615625257798	0.0496590309333113	0.0352025622792502	0.0404002218863475	0.0377305466585492	0.0376991123915368	0.0446333561421985	0.0347817239344554	0.0347014271882889	0.0244157060640528	0.0488521351993256	0.0582412616272119	0.0374313550180472	0.0292741709743141	0.0344832695853181	0.0376017731396746	0.0243603227028966
cg27377450	0.914866464118041	0.929991177556111	0.916750635519006	0.931543751121136	0.939658030138821	0.926227469454994	0.94821554367076	0.914656946406665	0.923232381853377	0.937012920216506	0.916482986043502	0.926673360457981	0.928680995677002	0.924682050790201	0.908447872118098	0.919051529762054	0.90580960664462	0.921300550783798	0.943976180037651	0.935331198878447	0.939022319228381	0.942246384708456	0.934709516291808	0.845366702900175	0.888615778683455	0.882743710384056	0.918734630750777	0.888101340831381	0.896504765969284	0.893822511827614	0.918686316797091	0.888123638231103	0.911434595474468	0.899729514960729	0.886009355089682	0.874981130710089	0.938791812205161	0.901471244850038	0.885859597077868	0.913396885673323	0.908053295131614	0.900781743487747	0.884531794616644	0.911399350054034	0.919400536017189
cg07158339	0.51647960809822	0.551974300217605	0.586891915729349	0.583631673880224	0.504100890305499	0.515591585264408	0.484612382712276	0.5759305358024	0.519163667049186	0.491709236646825	0.498430986315047	0.597118373002993	0.490609613098298	0.528775247185262	0.540939176552189	0.619685140327577	0.547465951413983	0.472654957528321	0.477069720583529	0.530242190911761	0.531853503734565	0.600946835858385	0.500299869718763	0.564158893751747	0.509834629470958	0.492314130678705	0.517394594290453	0.56258122686154	0.562636859217144	0.474768729678518	0.585734624332428	0.567598084139686	0.51676237693653	0.424141812067947	0.509588723307918	0.581689808659158	0.504115386472141	0.515021965624219	0.548097119757101	0.436443823809823	0.574653601735753	0.562390124208151	0.500568830351247	0.490654572981252	0.577179977787776
cg21096399	0.0719117834164329	0.114591788775697	0.138316626446126	0.126993929726851	0.102222381204737	0.118128285328149	0.107206998470931	0.0989617570793715	0.129891744044884	0.155097096787992	0.169952363049381	0.114270934612902	0.148032083199707	0.157703179813988	0.117905166063478	0.157961865219103	0.113206981368522	0.129787659330957	0.161237688685285	0.120245165279378	0.15515094984935	0.121075903440889	0.158976433444866	0.164862408886364	0.11561214543089	0.113115792519111	0.132312682449683	0.13239669875589	0.15580755258516	0.115390379960534	0.0995094390469471	0.0904648430572784	0.132988028949836	0.151847038240816	0.125340911426812	0.15594735287588	0.128903498118632	0.0905166544564256	0.141894580501768	0.166376806915837	0.14337788161621	0.169684223514959	0.111291891401814	0.0811913477039788	0.137008986234766
cg22809047	0.705948767747437	0.715995688357578	0.716405096246316	0.721525928260762	0.69964476963014	0.700333113679567	0.723066754002328	0.702136965828879	0.662639336140934	0.71418386257675	0.67138723202108	0.694862211197862	0.653727462357313	0.697106609666762	0.593884486496333	0.702138149538953	0.68811749489381	0.702465259829556	0.674782915784891	0.662340923728913	0.659885023005222	0.669427336877908	0.719639681136844	0.713837329480373	0.636419006900132	0.652695099274935	0.700799865900785	0.688047998433776	0.646498569957691	0.662458847657239	0.654707622894614	0.678710390037161	0.696597682164001	0.675097080337313	0.682922642436758	0.691472717225281	0.692125642603994	0.651821835459304	0.674230300064317	0.643656593952566	0.64191529888551	0.662195330531252	0.681282240252943	0.620807305972354	0.708633600523691
cg01511567	0.234663531817144	0.142048218984161	0.243486963591931	0.339250315126138	0.341609307228054	0.237780341694532	0.185596179170098	0.252329643990178	0.213042768975123	0.26355017921569	0.200086380455185	0.277149745068441	0.29556632589051	0.173411550357974	0.292491735051659	0.312047588981701	0.280820834195955	0.251007946785758	0.176635427896182	0.295156688787514	0.279160974337653	0.329242441200797	0.178666585744364	0.328390444936937	0.315422851323524	0.275053341972067	0.311649423857478	0.26180602394474	0.229598602690701	0.165576915466441	0.245525967485977	0.276930772572208	0.289389231361303	0.295111675331385	0.331063020288229	0.250025714034044	0.312841610003044	0.263612236482719	0.288774768211048	0.351905912457179	0.312142464808139	0.293887686117135	0.306792973629307	0.2120814329154	0.323861259246663
cg13216057	0.0176595664374899	0.0227667905756842	0.0126614921857873	0.0235900508738217	0.0263836117498872	0.031519120794012	0.0218836922906413	0.0248467791125574	0.0228254130170514	0.0147401027229384	0.0263531544778822	0.0210729691103727	0.0199766426156693	0.0263186526718438	0.022055043683758	0.0322917199192159	0.0163485418871144	0.0169361814223879	0.0156580435181716	0.0319690361902705	0.0153161479821827	0.0296115317626564	0.0279838714432868	0.0388110121234265	0.0272397700950991	0.0266392848799963	0.0411743095617871	0.0308816283860298	0.0347555810768878	0.0295303709713818	0.0246365782940105	0.0137498613247554	0.0193589702511663	0.0252110240446012	0.0291319828517868	0.0299429721520464	0.0279881370056968	0.0101966509228324	0.0297551090498694	0.0391402186274652	0.0227254514977553	0.0322903019485532	0.0243155077892532	0.0215150506972648	0.0134191841771263
cg22197830	0.780900694444197	0.782680563984295	0.75367036497292	0.790346724753258	0.823381796981073	0.776592203318108	0.780974229440213	0.771693824669121	0.77518496146133	0.763164080559569	0.76865873444791	0.740143924059511	0.766675303799901	0.800381392839683	0.804238492366433	0.781878077192107	0.800691225172391	0.784688249735449	0.767314289598706	0.77300995955404	0.791733200279082	0.798466372624345	0.768713766507239	0.754665726705169	0.766315272797458	0.749201402378223	0.755740196996026	0.794435389263282	0.735377475901232	0.769394438096184	0.763436649868898	0.743730936498065	0.778529471204206	0.782904667954402	0.798363085744537	0.772198701419443	0.766560241251368	0.779480927611025	0.771382768278109	0.74705817470928	0.779108444791642	0.732688993633757	0.788820675638301	0.754749001462513	0.700809495164446
cg11299964	0.307912401064047	0.415849397376208	0.408738028120031	0.38537800076149	0.347547437013602	0.366805958794951	0.345906813907801	0.380693528735538	0.413591803839748	0.399115721063972	0.390048200043398	0.373045630073852	0.358401989640802	0.287885304232198	0.405515378457365	0.412504870202394	0.382168918382713	0.391438863210272	0.368802490491782	0.389330444101818	0.333227393433957	0.362196973375599	0.452048392103815	0.429849275756973	0.381315063416872	0.392096379861029	0.397755905304061	0.410347638205115	0.383516377067801	0.360500702314714	0.384989723535653	0.368602846320085	0.432413516172772	0.39262206958605	0.402078458361066	0.423897942044418	0.41197336957416	0.35354030782726	0.374120163176539	0.341913191300859	0.381814688477767	0.381665015166606	0.428841321799161	0.420780465124687	0.40588050917054
cg11653266	0.00634915336669861	0.0204963438692492	0.00953095773456939	0.0104510843836931	0.0111747776659057	0.0156130062922047	0.0157721175489755	0.00772735770077228	0.017040521067024	0.011736508461765	0.00770474989393202	0.0124133771716575	0.0156287382889143	0.0117669595555316	0.0111900206594547	0.0151171777277989	0.0126956014947675	0.00737345763195444	0.0113252192314409	0.012088509406891	0.0118589299485752	0.00558498480453631	0.00990152292903164	0.0188642653055966	0.0243336036486255	0.0360899063856494	0.0283441035632493	0.0253558817906542	0.0236306352941655	0.0240700240072401	0.0217489194391341	0.018959133182835	0.0115214332462759	0.0172774594489555	0.0131520842845788	0.0164940920717133	0.0152332764846739	0.0159580768202644	0.0167091055493609	0.0150689784002476	0.0110055100308977	0.0174641509895313	0.00677375722079653	0.0135909363141999	0.0150882272001759
cg25070637	0.0255450032369466	0.0324855158374417	0.0225020264300651	0.0342850283471696	0.023779128582847	0.0319675807441779	0.0365026814177243	0.0262053262217138	0.0259579205096755	0.0265918459009586	0.0186025399572906	0.0242738649931733	0.0193798901958585	0.0447461647830485	0.038280979716602	0.0168093542342994	0.0262821687123957	0.0293530216555716	0.0273558145693591	0.0298509685460616	0.0146935976899233	0.0299590604328802	0.0279404446027239	0.0332797108217807	0.046890712514293	0.0359343791250359	0.0429094675731558	0.0407093420920512	0.0423476554376333	0.0373697494081767	0.0395968535192416	0.0317791883803198	0.031692196033251	0.0354690141471511	0.0355594393791785	0.0278529623178856	0.0315752583895624	0.0228213114565931	0.0291183811009813	0.0232003194116788	0.0195466019781132	0.023532393565607	0.0366730983687349	0.0286973721474154	0.028074572230606
cg26842024	0.0592926436097039	0.0614784321795333	0.0546446944714533	0.0648893833636143	0.057585440184247	0.0731976517138893	0.0632283547202785	0.0882528711050471	0.0831691446373767	0.067077416960694	0.0541859974608779	0.0716289764812511	0.0584673134471563	0.0516984629594468	0.0772210888904601	0.0690303926178426	0.0630614395729089	0.0658806760595285	0.0581634642714102	0.0609993053117462	0.0417392829391794	0.0527551644477757	0.050309266936071	0.0607694402672017	0.0848178269117881	0.067001863427723	0.0733300818586734	0.0681819834765061	0.0683302748239245	0.0637899526745723	0.0523851916624838	0.0738118496561121	0.050727770120629	0.0558898336750029	0.0764604444800027	0.066287502978346	0.0654324996991982	0.0655365753409547	0.0599001062320349	0.0659032852946156	0.0651185781018344	0.071616314666885	0.0563352072523061	0.0815880891421269	0.0568170225978649
cg05294243	0.158911836642486	0.145533948837822	0.126387163371909	0.163469456342069	0.101131930649305	0.135382335039929	0.0870979534518385	0.135575687045201	0.12432389118571	0.195833008889008	0.189304311481611	0.0926893571456034	0.116679583704269	0.154404070798451	0.139467279012685	0.122146570639529	0.182690453889349	0.103831263318208	0.180481246072228	0.123677390831994	0.131798764458076	0.142347282477062	0.163253938239948	0.151161293549595	0.156276246153733	0.139507742097344	0.147395440110809	0.132579137400337	0.108244701710653	0.122470170594801	0.124156582499018	0.108724696045162	0.110812557310699	0.156144770108482	0.130555378136827	0.168817519241152	0.143300719762333	0.17452617830991	0.117247720926287	0.146212908133353	0.133368596240886	0.0887952272612524	0.130405117487994	0.0802466485424697	0.135583607975537
cg15661409	0.934615849846007	0.948846564068214	0.943930960733445	0.949272729745988	0.935574988195037	0.949226379532318	0.960470748331068	0.93766625344651	0.945424909937708	0.957797298435705	0.965505693778187	0.966130375275497	0.971969466662326	0.936346471377094	0.95610499907892	0.951695630455665	0.965347346488321	0.973811561869145	0.95829515198391	0.965597304585192	0.961592725159713	0.962625077606131	0.957850864030444	0.915277107984339	0.931752513296348	0.965660871680504	0.930078341510669	0.947350589765732	0.941842922560229	0.914225784296959	0.948346384272583	0.947218795042759	0.936914525397418	0.951068049860359	0.942547607428369	0.959788356672354	0.930243982809244	0.953053921080464	0.92120881245741	0.955115263992063	0.955857830327752	0.940762320887493	0.942180178119089	0.961089664297502	0.950506255380551
cg09191327	0.0294374337816721	0.0302627219990954	0.0270923135207425	0.018556799741928	0.03550515708054	0.0256407131293777	0.0165597002729867	0.0288909817571109	0.0453741174491837	0.0188626877536774	0.0156996554932331	0.0110169043567611	0.0213855942402329	0.0295034234068346	0.0236664290964491	0.022035437660882	0.0197565688047437	0.0162467480893724	0.0410016896780687	0.0233778328301633	0.0188707906131022	0.02929982787316	0.0242936782621799	0.0323120911874693	0.0428959156235288	0.0405693230804646	0.0483490207444625	0.0370297104987319	0.0282020994354621	0.0425279476437257	0.0443507006297972	0.0211572277843657	0.0234132699936348	0.0242812446470587	0.0210133881139945	0.0189613890175853	0.0270918661995127	0.0335491227448268	0.0185285737817779	0.023075541534492	0.0174353354478327	0.0244474522831502	0.0183543824813449	0.0355585848612127	0.0229574159950044
cg09885951	0.0149203143213158	0.0380987547260462	0.0130822294349885	0.0152918327815772	0.0111976199439654	0.016631543183349	0.00861427456462125	0.0175166017268363	0.0108349064784574	0.017590246464905	0.0113637321118739	0.0196864100032413	0.0202620493189561	0.0204679929129843	0.0167694452241033	0.0151688859067481	0.0150537304117875	0.0123332385723624	0.0177339915425259	0.013859822779293	0.0125147331523827	0.0112728056413066	0.0128813531789484	0.0308626857508469	0.027991893957182	0.0324480559506242	0.0171441106032953	0.022585855595791	0.0164115007175061	0.0205751340783279	0.0172335635414097	0.0212964253593257	0.0199756563157384	0.0187362045269685	0.0149685470227735	0.0245647539415489	0.0162522060284593	0.0149167769797768	0.0159671730269196	0.0101140979779357	0.014431089149838	0.0235855737796544	0.0177212252323923	0.0234670747217466	0.0134830369053712
cg01027739	0.0480991498291894	0.0765367985968212	0.0568253455309344	0.0680915233253839	0.0577422113793798	0.0520566964545023	0.049418287658955	0.0673896784518251	0.0813242743180186	0.0735891215506649	0.0694965050304868	0.0560588423094514	0.0559265120776047	0.0665588627218665	0.0501792570971298	0.0727680612340075	0.054172799128003	0.0464294443204383	0.0381525245884211	0.0451575465791394	0.0395054290480531	0.0633688460580177	0.0517082390117887	0.0620490441335932	0.0880911346706845	0.0827292937876861	0.072615396003032	0.0847313223908718	0.076788362872598	0.089250312831044	0.0594533554966525	0.050121687953572	0.0686567610528087	0.0449767887053253	0.051507636622102	0.0569610511973198	0.0437080431534208	0.0473986030960591	0.0865689929994783	0.0445367088115114	0.0597947633184702	0.0490864037457527	0.0709490029042906	0.0484417384042217	0.0826695392457006
cg07291563	0.0256719271591438	0.0193300993628504	0.0132334549706719	0.0133280858029492	0.0222482841429634	0.0219450131386245	0.0174680898984849	0.0240151192640616	0.021688769401347	0.0179524217772258	0.0226601840478514	0.0203387135125571	0.01165719218962	0.019415052982475	0.0162270198410725	0.0173390438955438	0.0130455112951637	0.0153923217343253	0.0221797568269387	0.010185025357116	0.0164150925811234	0.0146821855478721	0.00695423405944253	0.0263222382778861	0.0344340322082079	0.0266409300683296	0.0303858347055341	0.0211303875456633	0.0239277787073033	0.0201259906671241	0.0169896311561395	0.0249029808103328	0.014073036657786	0.0222472679533574	0.0155811013096281	0.0173069587916641	0.0201568834516321	0.0127225295583006	0.0165800232260567	0.016773840868384	0.0179643575093407	0.0382142586290516	0.0105931236602665	0.0127860054244032	0.0173343990817953
cg09646392	0.239858465156507	0.498491743938864	0.49797175945338	0.413233041043057	0.449775849327642	0.487770546746984	0.402146605460514	0.276997391310098	0.289586702881773	0.413522706469081	0.423520488379777	0.467500539942667	0.55765271257767	0.715765509092792	0.330251047325943	0.580251720133943	0.425429402597237	0.543823533883158	0.50366861945974	0.444482412155799	0.587946668649201	0.428986839440037	0.585362893641008	0.74095415321978	0.434342322175904	0.42810447243605	0.578632473824285	0.528633517039575	0.43106862076542	0.477639038188697	0.496773088928452	0.499760452603625	0.51692780496104	0.547323335390632	0.508124770518678	0.37024478636562	0.431858765811156	0.391136921759144	0.630830619707532	0.615507795822594	0.543136055558439	0.581428886360898	0.467882734608614	0.311753221929709	0.563756299167499
cg27015931	0.114662142889514	0.137238366672296	0.135547924473411	0.140185458593597	0.115002343352626	0.150124762404201	0.104971530216383	0.115922238461302	0.138098254746795	0.156375555364316	0.143368282907237	0.139896046098998	0.193820766410848	0.137952614662818	0.159132357425846	0.172506957096964	0.164395509330404	0.165037223974419	0.17922367823027	0.161667412058426	0.165969187592214	0.164560605074554	0.15442783387632	0.179587888928811	0.165373345346481	0.151892773521689	0.192466056710297	0.154870681294609	0.149910870742315	0.138365715825133	0.156062779887727	0.179926437057215	0.147569452327643	0.192791879108474	0.179279623624078	0.18322925468918	0.144912305111242	0.191000461945629	0.153600803240172	0.149787251789794	0.155400361616319	0.175232637512426	0.165984504109984	0.19427083122196	0.1724445298282
cg11314684	0.521190505506044	0.492831943273851	0.576825457675945	0.532111847297567	0.53349599205615	0.504847401368073	0.482648898267349	0.460689338183505	0.454576825491291	0.539394177600277	0.513276939609766	0.520747441301639	0.435812013712315	0.50963597798384	0.553034467725972	0.570148617776726	0.518137793256957	0.517196774202686	0.511999483454548	0.487975657030694	0.542951908961981	0.503563526302319	0.507288713355982	0.522428815794822	0.532431000873415	0.505553561107918	0.527987077393158	0.470316901782838	0.513896600883686	0.511238940779172	0.522529180153163	0.541081639997889	0.555812854994267	0.499785576890292	0.538169135494774	0.524940898293779	0.56107600710559	0.537229728457011	0.480745169243624	0.499774375209587	0.556013861124002	0.519028774847396	0.485209749619701	0.506244671782662	0.510463192569206
cg24899750	0.66470678738965	0.735516750468131	0.713085724891096	0.742237673912206	0.709440766387969	0.722062546490254	0.717722346795104	0.71661455502759	0.653258564761914	0.683003495148931	0.702101396643287	0.743928745713275	0.728107802567061	0.712725802254248	0.677824458068713	0.714609159079579	0.715814780521975	0.716549358907438	0.688122371973693	0.717256633910247	0.720362529940763	0.675010043135051	0.759562630805005	0.782049252020155	0.724798056489667	0.659853098080026	0.720929869829137	0.700321195701765	0.666892902352898	0.723692195722023	0.681247190159	0.718721886636291	0.772803187826098	0.737060190681372	0.704535854130109	0.725223570836186	0.702065745635992	0.67582087980512	0.707864092066685	0.707531968217918	0.733371153946376	0.71186960295182	0.664188983969787	0.713344093711307	0.741811630924482
cg07498421	0.0352584714223193	0.0437068145672942	0.0465165888775552	0.0290313162932611	0.0340012901681737	0.039483152442762	0.0447500557707304	0.032464794666523	0.0537701284216551	0.0262753854544623	0.0630326703328062	0.0448257663725451	0.0418629596051567	0.050561410703304	0.0521957262637955	0.0313529944426586	0.0207216745469746	0.025798801754152	0.0461560290837493	0.0386162623331853	0.029664998866564	0.0272892623749936	0.0319797362192674	0.0353104843173589	0.0444302122486308	0.0641889869807848	0.0527015933216355	0.0503213693369753	0.044389144117085	0.060651451297229	0.0477664001891894	0.0451568109006399	0.0399533129981511	0.0510764359100844	0.0517923833469036	0.0540050673515977	0.0379382958292785	0.047242913061419	0.0407946228948999	0.0533141300057555	0.0271586849631379	0.0509369346673983	0.0477716999461157	0.0335068206966066	0.0554895994811572
cg08331960	0.42391219730703	0.434040306035163	0.45585026182832	0.366647569495799	0.372451678947296	0.410073169389223	0.416060072718842	0.377045043358922	0.415983449061761	0.450108133421137	0.432992888327681	0.407334327953065	0.407990706453218	0.437507712531568	0.385307933491137	0.445279053867133	0.432686492081064	0.416222859479896	0.435704037674283	0.429951696476716	0.436943853003479	0.426687488415237	0.416828356171572	0.479329513919065	0.453702434948907	0.440056184095444	0.412627222921887	0.422291602787947	0.428993696169582	0.404490985246619	0.417690339532962	0.435007680490028	0.415770715420876	0.451816097316778	0.444987860191924	0.454951294482999	0.460855575420718	0.431802600591235	0.436852804265675	0.446688475862923	0.44427487680628	0.438897053004141	0.427933146561012	0.42369502512343	0.429699896364888
cg09133026	0.857018978423989	0.886174047952112	0.883365118717694	0.890238307869302	0.889168721626874	0.893657747084577	0.852219336409627	0.870808029694379	0.878325057436208	0.880546625410013	0.885834489502692	0.870412192888327	0.870201689878164	0.830371701876511	0.885393732818771	0.865722471316666	0.831739428704446	0.824226908560623	0.874967208289203	0.854499366853924	0.860661753531216	0.87391367351649	0.848069712577949	0.84464717446196	0.86075020224222	0.852390011594858	0.854891897972184	0.856593449082172	0.834691289990173	0.830483337370915	0.859201268491436	0.858929327755162	0.855871394897772	0.87994674450021	0.866121862662396	0.864082994011329	0.86094767273596	0.83018306497729	0.891009177029256	0.841216563509426	0.846543171821234	0.841897868913439	0.86549389749448	0.858224241272005	0.880691919608789
cg22613010	0.0460000824841628	0.0582755041734664	0.0498812441379384	0.0556110244245696	0.0546966554122471	0.0642437578968015	0.0554579168647984	0.0534475362388808	0.0695030018420826	0.0731581970403119	0.0666832917326959	0.0640898685798562	0.0686221253994832	0.0753549088507152	0.0711551499553993	0.0846892065291661	0.0632131030027226	0.0652130446705007	0.0740794022030402	0.069745466599721	0.07722974149158	0.0612086692890911	0.0730330934983661	0.105985353556774	0.0961053082159149	0.066116870419984	0.0797117250599967	0.105780752970073	0.0842742500992499	0.0807413980753112	0.0653424582922415	0.0600293585110236	0.0886440463121594	0.0804232854560915	0.0824505062355211	0.0771161118648237	0.0865276188665405	0.0618998513578745	0.0885743050217134	0.0815971384472581	0.076954895249133	0.0712886702554448	0.0703335934152399	0.0589501088274487	0.0814024413467462
cg08251036	0.962515058139269	0.963850774864922	0.957527020064242	0.952813512372492	0.940629547347562	0.958966689827655	0.970257403070104	0.948885680605065	0.946120122834792	0.951202231125186	0.945745667666739	0.927886063739149	0.96404049272926	0.934535922118574	0.949887046916106	0.932325995442865	0.956144782436712	0.943409679229958	0.955557768367662	0.947345383190343	0.951543028521516	0.95704522452002	0.95482793616477	0.920890677288299	0.920216138634374	0.922171023772102	0.924336130924717	0.919680716236282	0.934615759705755	0.964421642423098	0.942875504034014	0.927480414232491	0.932081271427001	0.943957077592613	0.949210024818537	0.95430143625474	0.93760121255125	0.958460553831777	0.943875034316324	0.949565425150472	0.953781252481129	0.936496496346488	0.951495821216219	0.949616615054027	0.943884221059091
cg03286783	0.0208608039330265	0.0159700410947315	0.0177306477747601	0.0135084675000896	0.0198713038899341	0.00978358068484701	0.0151148687864668	0.0128310014895659	0.0179834416082278	0.0134523320107663	0.0155823742777906	0.021726040324542	0.0116230432583116	0.00920849753100628	0.00821772226868309	0.00883612036790619	0.014466328421692	0.0128978086174257	0.00926980428358781	0.00796299891490419	0.0113127046508887	0.0141850585321573	0.00622713819481975	0.0199167997908954	0.020504612155019	0.0161686143788643	0.0233640266785821	0.0268817898951564	0.0240734002198664	0.0186802770339256	0.0151552905511342	0.0136788092116375	0.0104159407245735	0.0128532012412193	0.00787187304784292	0.0166689686514636	0.0143119517008009	0.0164332955411279	0.00889323652839944	0.0104663217810007	0.00923399969359412	0.010536669354959	0.00779492566962102	0.00797026924453047	0.00574643386342761
cg10940099	0.0123563850517757	0.00840501795236108	0.00520833396981515	0.00800014136879569	0.00676967760091129	0.00908975752625284	0.00732259831231804	0.00320688876895156	0.00657449910986734	0.0138425057986576	0.00677388145438791	0.00755100583387789	0.00928967699386112	0.00596512759032422	0.00727335028121122	0.0035861143360521	0.00524872309049896	0.00734857930305136	0.00385314163177388	0.0189576967117423	0.00278295929112868	0.0112234441593546	0.00419036738467844	0.0110225432854594	0.00607007043386946	0.0155559931764782	0.0125245753130478	0.0208429597636972	0.0107635971234668	0.00918559085112124	0.00935791634638891	0.00717439618775404	0.00739046459232223	0.00488229461355286	0.00614561967744538	0.0043032065303462	0.0043371806045819	0.00537500662514515	0.00695205127563319	0.00485526567994489	0.00719821037336094	0.00444330808376938	0.00800417376333971	0.00635243972973878	0.00415210424819883
cg16150435	0.868151545462199	0.879996787009117	0.912578260499018	0.881177688142718	0.913996172329373	0.922201055580841	0.913728411354207	0.8934312779504	0.916975309480052	0.91277079781374	0.910035927930862	0.91523912512556	0.885129769851364	0.907419642087108	0.850681688689037	0.91349504969951	0.932328107346429	0.87191919328784	0.938408824752966	0.933288653045764	0.922019221000801	0.904298453253317	0.942427839735663	0.872069677679212	0.902452371736231	0.90676421910585	0.887507377776679	0.928733742300182	0.890432818876004	0.883097548824813	0.910578627363847	0.879808627678448	0.916228315999081	0.921324960373276	0.90325899672477	0.920964515619647	0.91193483201486	0.926392262406246	0.914180354140853	0.885425609643405	0.917218807919934	0.940896776380345	0.904972809790697	0.927644386380546	0.926937844370187
cg04268405	0.968640635996805	0.968511564540868	0.971183129387267	0.977222337973208	0.97870302653665	0.979176637700305	0.987104068087288	0.962508755075664	0.968564627073874	0.965589207511842	0.961829447660869	0.971569638005179	0.96894711594573	0.97355429800125	0.973443269410943	0.981399805380302	0.971140727269385	0.972747778384669	0.966252821638946	0.971219336629657	0.97046745077607	0.953871978117592	0.973702685867901	0.952890559804929	0.95086736040706	0.946282694943844	0.965119776931097	0.959218315637306	0.967548474527071	0.960827613502645	0.937688299783331	0.963082543104919	0.94263676155672	0.95352935851544	0.963169685561886	0.957596276939026	0.946229288157832	0.967144975172551	0.965895553069312	0.966389897499383	0.965350241118689	0.962589083110023	0.966883075533606	0.963960860277796	0.971727331881244
cg07388493	0.629449351329063	0.631193568879039	0.652509528442371	0.637498209753131	0.627680135939547	0.674935507200979	0.5770628054548	0.643691249641336	0.679517679804404	0.661631581560428	0.645448127305262	0.643123538386408	0.594747388531755	0.65425145108356	0.679730138580473	0.64341752192851	0.674384216968056	0.605908052807342	0.654068686362497	0.670335257019931	0.640135454126777	0.62716532182605	0.659916839224094	0.699417337220694	0.644351614918086	0.653514812244461	0.640050316729023	0.584036223502991	0.594114736561756	0.621013176784146	0.690620652505431	0.629956516548496	0.655628133992063	0.654337364157867	0.600906364292349	0.605727200273201	0.661610524547267	0.646370978921511	0.60682742355109	0.650646956783869	0.690591757160186	0.618472920072779	0.683543998949845	0.71430629906209	0.708490973665793
cg25166896	0.0257111435332148	0.045868231045046	0.0363805018923004	0.018091334428244	0.0294115445583791	0.0300357993853338	0.0350393265285643	0.0310053877388118	0.0465345976471563	0.0352211244071338	0.042549370805205	0.0253890942116266	0.0230314778218625	0.0264434644507459	0.0392340426150969	0.0522945835368498	0.0369595664813247	0.02804471349479	0.0193489976916809	0.0358720720585528	0.0341555497831515	0.0255426949208755	0.0502500499309406	0.0563234862361061	0.0674023785200744	0.0506109310994975	0.0465690802229882	0.0559136765342014	0.0421172421295842	0.0379000454548946	0.0459209502674518	0.0428181595958905	0.0483945970995587	0.0510069614359187	0.038176801811917	0.0162168965646627	0.0308209809427423	0.0239291414011878	0.0528449572294064	0.0393393430903271	0.0288090129259643	0.0411061279109215	0.0352665799424927	0.0394058610476216	0.0405712506429263
cg25101936	0.745554009601095	0.754279059261894	0.753957032522808	0.742223803846848	0.701480677226294	0.73075594842637	0.745925286265351	0.645365205697445	0.71979390369357	0.722540416650709	0.745855005444599	0.718242412937294	0.769057741768702	0.801126645388546	0.705368452209268	0.819215034969378	0.718695233168806	0.739009441077925	0.730563110757079	0.714405209910841	0.798436449429816	0.710052229592306	0.769859284410577	0.69465953524308	0.524868260935616	0.734282586036397	0.720486750589029	0.736923305253391	0.72702671357705	0.732468499442821	0.445473206874659	0.737439288580027	0.737118794455044	0.710156662390543	0.756803031728003	0.75528606482831	0.742259295541258	0.727801546185378	0.785609421832508	0.716768736317179	0.760033757887042	0.721929167877404	0.771327213396551	0.695741726196582	0.736550364939165
