probe	CT_P13	CT_P15	CT_P21	CT_P22	CT_P25	CT_P29	CT_P31	CT_P34	CT_P35	CT_P51	CT_P63	CT_P89	CT_PP4	CT_PP16	CT_PP33	CT_PP87	CT_PP119	CT_PP120	CT_PP129	CT_PP131	CT_PP219	CT_PP285	CT_PP761	CT_PP771	CT_PP779	CT_PP855	CPP_2	CPP_41	CPP_48	CPP_52	CPP_53	CPP_54	CPP_78	CPP_603	CPP_606	CPP_622	CPP_713	CPP_789	CPP_807	CPP_809	CPP_872	CPP_881	CPP_912	CPP_925	CPP_932
cg06458239	0.0214795349589017	0.0404307119732022	0.041772624122638	0.0288758221078234	0.0513646321645358	0.0256999957756125	0.0542269935242525	0.0275738745687373	0.0438262589750206	0.0361771722024831	0.0221836357052923	0.0234251025223497	0.0281298007369911	0.0486744988299861	0.0309059913459321	0.014479576871405	0.0269631446624309	0.0234080400431118	0.0194304393663471	0.0141516504470542	0.0168190626757503	0.0123239378543775	0.0208343984194235	0.0377563737435006	0.053411279163425	0.0446246851446029	0.0249616670075027	0.047941706134266	0.0479574941045907	0.0521868995447926	0.0558011428569969	0.0151830612161156	0.0217493950266085	0.0330398486793584	0.0337578345547492	0.0422173947408588	0.0223993708317443	0.0173635512718824	0.0224696543467722	0.0275262258568889	0.0223137821663945	0.0150634172525466	0.0206684000334753	0.012848015362538	0.0343993260752239
cg03436478	0.487761152780541	0.508925483219222	0.437118561327541	0.475473836996795	0.54430731143641	0.508914703970957	0.476283467010649	0.458735269671868	0.451603426908514	0.486082849887846	0.541028942554449	0.48849957283782	0.513750217001645	0.506078626792594	0.495439807729624	0.466917546252986	0.527161273667104	0.431194645394179	0.521254761509138	0.522021343098399	0.504918851111916	0.416189185461026	0.437504329955659	0.388056538987753	0.436546633210114	0.466791199492661	0.459631798205481	0.483363558971408	0.435073395525311	0.506294291596075	0.426469364693111	0.467272467670173	0.456820644289684	0.459486307147109	0.505005667390555	0.483515843497721	0.513959700078435	0.423480892370726	0.45541995811847	0.453293102464328	0.42636545659444	0.455414653663505	0.478605395401688	0.476519149040475	0.458054181951542
cg18693704	0.0876490845749122	0.126359793625897	0.139545326279148	0.130562502182032	0.100980427404607	0.166850753321496	0.136206381129692	0.0887917825548229	0.0944895979311069	0.116326196849538	0.128319632383135	0.163970608992514	0.179117238348215	0.16357405617355	0.116127216435268	0.152658457454744	0.116478462327539	0.131337589960262	0.15925927193372	0.197991856310236	0.166322961959947	0.0942297323148731	0.12403030803504	0.183303725486327	0.138351528575394	0.178051849105312	0.178624872462655	0.163670069480895	0.163486760056523	0.124243722157438	0.175506012693088	0.159294711687136	0.20105106483527	0.18049923369227	0.144490039914376	0.123096317996173	0.130459543989142	0.0859023618752649	0.154233315237013	0.132368878444493	0.14054861099423	0.113323991003915	0.138368594175269	0.125209088133168	0.20878883621798
cg09422187	0.934956502814972	0.928015598573181	0.920455642200717	0.950467354258051	0.899228469706242	0.933575763246308	0.933969379675267	0.956070072239549	0.90447098065969	0.934935086595209	0.930877189770304	0.934203937953581	0.946635678634003	0.940604834534402	0.957451360628516	0.936102064907908	0.941309331277708	0.928202939790543	0.939786991777563	0.919791044531361	0.936073149105669	0.931940232843565	0.937049609619835	0.941315593426301	0.894958214245375	0.898371019049197	0.937366652433964	0.883427303964364	0.919378480488166	0.939952039627483	0.916945996005086	0.930599460168186	0.939630762710566	0.905786492467888	0.933772157424301	0.925104625892698	0.932322639770514	0.94232501190048	0.928807302804035	0.926040912097365	0.948389336131706	0.946402339778001	0.936098162629936	0.943950406498224	0.944186825638839
cg09436502	0.0656645031120959	0.0812318243369716	0.0791106772875974	0.0670861135724179	0.0759887737527138	0.096838101051006	0.074550368482017	0.0560645415470593	0.0814643606442355	0.0725707067444727	0.0884717734689719	0.0983194346131366	0.101942118824667	0.162676968732471	0.0603575442117291	0.118761532114886	0.0573546916516446	0.100708952154216	0.0829253204290327	0.0996564571411098	0.100012942430351	0.096123604773261	0.109991308298352	0.163747829997104	0.102579697807467	0.0818845413521013	0.153560555766262	0.116942479283615	0.0932396048301233	0.114180825289516	0.117115802451893	0.0915735915075182	0.104754165715168	0.126349334940205	0.108365141603806	0.0597414459191994	0.0677660577528146	0.0704189114354018	0.0987932311222025	0.119527971080478	0.0837547720875836	0.105426336897036	0.0777318681482588	0.070877232447473	0.114722726628129
cg23482724	0.878270895055384	0.883123240299655	0.930899767614088	0.910138774717576	0.906445829752405	0.903579632588629	0.898992660699785	0.899407310543215	0.915209431378658	0.905986275464089	0.884495543578471	0.883199830160323	0.862725946635901	0.823618187875796	0.883491054586636	0.841581136692538	0.877290278525356	0.841492864276968	0.835730733210524	0.893115216805159	0.855590393718667	0.902462582158164	0.847680580303501	0.843378336516046	0.876750892715411	0.884548694162723	0.855662086219183	0.845671554949104	0.841286253369413	0.822898611870876	0.905439597198733	0.878640771102067	0.909015286283887	0.872615740799175	0.905164551346355	0.872437839752719	0.870866497898565	0.888584264629438	0.807194149163931	0.821730940515746	0.850007478617421	0.853600170513523	0.893380938604793	0.888584904586037	0.880843891167141
cg24834740	0.0250386865433787	0.01831825609704	0.0236981727210744	0.0157708096255234	0.0166533402967409	0.0174614081940578	0.0150918881156863	0.022803069684336	0.0298947404796368	0.0403426212482171	0.0170489742323421	0.0241954231328467	0.0148021195099868	0.0251301335689207	0.017368386618309	0.0216275562020812	0.0211794404565991	0.01470501206578	0.0127820649189435	0.0147025911307158	0.0140965237236863	0.0112856610569886	0.0145819745122803	0.0333782565352966	0.0267851998237953	0.0366836462905958	0.0251155759146549	0.0338833067907737	0.0303379715017518	0.0262177764247034	0.02846627630121	0.0208037049400231	0.0214805470487288	0.0223768786507701	0.0234309066566256	0.0233896194532561	0.0192930009670215	0.0180159572331632	0.0275149071354519	0.0266999404345097	0.0257229962034093	0.0323984424167472	0.0222818529599483	0.0297216467524683	0.0299457846754416
cg03588221	0.557055301106965	0.568919474304351	0.544856716870453	0.57185333654363	0.582573805809976	0.561847576413284	0.574351309924566	0.546696864764721	0.577459479163702	0.539578236306399	0.558374807635604	0.490880706706926	0.558206958400398	0.523798772011824	0.597390554144559	0.561660201007788	0.584275433292143	0.562725558121321	0.579812350436139	0.553537677635373	0.545739286338017	0.55277809556723	0.558153437157773	0.554756474070839	0.560207592504764	0.521320180798617	0.548056300138165	0.559970468740937	0.508527437455941	0.504137396399727	0.476514911535121	0.546475984953528	0.541208931177434	0.545317953738372	0.56720828384462	0.582055501611166	0.580083153274655	0.533615023062348	0.565482282620301	0.550632119122094	0.523485728723068	0.510253292134929	0.541475115115164	0.530437664288072	0.554823074380063
cg04223026	0.627317753063503	0.726562249098726	0.700102795779468	0.647192099130291	0.650888881730033	0.700123519043151	0.659295170902017	0.560711517803404	0.612749569428803	0.664042698290134	0.641640817630411	0.653708519819103	0.6525386473892	0.721055215687923	0.642590553637102	0.710699081216269	0.607792076911622	0.661028434852413	0.669692000201267	0.638009704089829	0.700892909909157	0.671535406071896	0.691989770432118	0.705639930379866	0.553166131345773	0.671277771546712	0.670587700700027	0.687459670154458	0.647578318834271	0.606331112124377	0.639875360020408	0.689373992369008	0.715638040561756	0.693334385878744	0.710664532051712	0.668603485990206	0.684980887523784	0.687943880592325	0.685257467375731	0.688259148373428	0.688181602037079	0.694500820918143	0.708501070314681	0.654769512973566	0.671504215423325
cg19312058	0.981865769488857	0.979761494747931	0.982690433988	0.974826156074728	0.96700918373246	0.970863984979953	0.94158608496998	0.976275842097205	0.975346629487225	0.976306878086739	0.970909580629269	0.978877856755317	0.975746983437638	0.982611837943957	0.985672245917539	0.965231646014592	0.985976990469844	0.98156224637284	0.98446048235159	0.981576250267832	0.980971512888988	0.992334225785901	0.974472521046692	0.982043976880652	0.983259019067594	0.986203921964755	0.971601894409791	0.976061590060753	0.975966657621464	0.979301175419529	0.964362338245682	0.980490039060428	0.967395605618609	0.972849399565867	0.982012469837964	0.980670465454858	0.991820433201921	0.985860541561866	0.976537835709066	0.986065740994722	0.975206137349007	0.97302261864061	0.973131446600377	0.984777568414612	0.980675826887372
cg25821896	0.591195804717696	0.622523824594222	0.558749725024181	0.579419249076023	0.602730259401216	0.56314630551782	0.618614536860387	0.596049158187807	0.606459764775948	0.573127814130194	0.604749093462542	0.568943745117161	0.610459033431204	0.572803729743942	0.595384195866293	0.609136167141967	0.613659791695999	0.590359979010646	0.613264247839113	0.597483601354168	0.603773432175076	0.608869630497701	0.599180164569191	0.590930764476957	0.564905755395397	0.572706410292113	0.578360045654388	0.597388927232706	0.577393728605944	0.552123779431526	0.551292030941133	0.539095811425425	0.657583812010868	0.601040095300073	0.620560577436017	0.610439351531056	0.600951156184044	0.563335395807846	0.57854720818448	0.562262528405515	0.553943224003054	0.560838712034359	0.562726349676928	0.5711114278227	0.566171329739
cg13201749	0.667577314812015	0.923866412265449	0.833907387917057	0.7853504176038	0.936509562126947	0.927328928227372	0.800964269621955	0.857994855287876	0.840048711564439	0.883569578665156	0.902395517908574	0.885195385772166	0.906713004863283	0.79304828510977	0.864874216901942	0.894795464939025	0.907550104604143	0.949765470258949	0.944149988107901	0.927550111800707	0.915905779026888	0.917321128495628	0.911863078272639	0.902936190200436	0.895976597135658	0.884049886013449	0.860602223347026	0.856715115065198	0.893705997811506	0.83871949885077	0.92863377443698	0.788236450646901	0.846969547911085	0.879769484732946	0.882173265245884	0.888475008125786	0.913680470590171	0.905547734373931	0.822895661719032	0.860478475858433	0.90755819682755	0.942203324730018	0.895835123922982	0.808812980472084	0.831069008194347
cg01466133	0.734591466075521	0.797244331195915	0.870977131260265	0.747374441703396	0.704275003379899	0.749104754740347	0.716161290141385	0.675685612359011	0.764090726463258	0.577500461357384	0.717565860850725	0.620359020024199	0.581285028593114	0.797565461416388	0.665185600711086	0.657711423702157	0.782240173778992	0.73142301921001	0.673678779581658	0.776407036748409	0.649458126344389	0.808127637606145	0.863552757846135	0.736052277246107	0.720207162521833	0.609976850584871	0.599694845333801	0.686843159851754	0.686099842047906	0.62311270809105	0.595433924631037	0.623871112879366	0.79397265079098	0.659974159122421	0.618800601973789	0.742358564285762	0.650111536485063	0.608015435358171	0.660067188685379	0.645578674475805	0.61368625162852	0.661401602942753	0.749396720191956	0.603223388232445	0.922731190460272
cg13029847	0.0228950495040938	0.016084372576286	0.0324447303141555	0.0182854922698567	0.0226334176393812	0.0150300318143401	0.0150743974666272	0.0226195328017915	0.0211212071978856	0.020684494138182	0.0234915890813147	0.0188732247672141	0.0221410487669529	0.0119574252932597	0.0244028416705085	0.0183619551908454	0.0132124425095917	0.0207049762602288	0.0167109352793005	0.0134059558603958	0.0131565648233043	0.0294545317352746	0.0116139577093959	0.0175598897300931	0.0209339177344498	0.0281038148752785	0.0259193136042144	0.0320281749435953	0.0300838169293174	0.0320218470739423	0.015947094329074	0.0138848209189191	0.0269769759869807	0.0249976608280446	0.0240978827138874	0.0188312316586316	0.019005833637682	0.014737135850637	0.0287173867031004	0.0272449685643294	0.0203049680725492	0.0229331302294974	0.0182837124131178	0.0120563532058724	0.0181954667646378
cg11671968	0.938439238836778	0.943715307142825	0.955104360311954	0.944069967662722	0.953942786019657	0.948435378823132	0.95348252521448	0.943321183771092	0.954934333869173	0.950123107770478	0.928831106781018	0.93726332459548	0.944265431884885	0.939797810312568	0.946906215626747	0.933192575219401	0.934981816116281	0.932918395805371	0.937118446657965	0.956890304108539	0.954601207386915	0.937836946173454	0.962254901162576	0.923765232005401	0.935185292639713	0.929644694787389	0.934651545387113	0.939955176354592	0.928313607945652	0.917106804504533	0.927906010825467	0.939200615260912	0.930557374088389	0.941982574437825	0.94732612487229	0.940052511220742	0.933335871308547	0.937923499104191	0.938415972564816	0.937164997878805	0.930390653182126	0.950715076185028	0.931615688952239	0.939853693374433	0.952123778709118
cg22179082	0.0453804914777297	0.035208702261445	0.0530562050627199	0.0702388584086513	0.060800504723213	0.124059967082293	0.0634138433687693	0.0363568670416322	0.0761732197994354	0.107464059002264	0.0512323553835241	0.0317664943645455	0.0583364505190975	0.116871873229622	0.0893309665494045	0.103985606693104	0.0335155138810485	0.0807714518875311	0.0479908483287136	0.0785314629069686	0.0988258943864211	0.042947262409695	0.0565200446492733	0.0549113322840969	0.0550820350756721	0.078980013490153	0.0560740446053966	0.0945101115641025	0.0709629298035133	0.0848799944878301	0.0354613270699444	0.0557634632641792	0.0397376583272417	0.0622658259706875	0.0411563324886266	0.0394632810879331	0.0446700316119653	0.0351920549766135	0.088290311832799	0.0687508211870401	0.0608624858932073	0.104859642634217	0.0391653251823266	0.0668446405829336	0.062323877930462
cg00019511	0.946699990670828	0.956674900090069	0.956928963595227	0.96855150162984	0.943992979904082	0.97399491466081	0.968023474820232	0.946988110384723	0.959964466249089	0.962046591418856	0.964734191618315	0.958562125656019	0.960491846861105	0.960540386172431	0.943583692965804	0.971311204035708	0.956156098179252	0.965314149943884	0.954011255362505	0.962259828751238	0.947066533176796	0.971532239042771	0.958853027053466	0.941558661790335	0.947280746425046	0.946797991075723	0.939026469245293	0.933261224303199	0.94125065638191	0.946957184244284	0.952073734617607	0.933472708092933	0.934148351153929	0.943502071559668	0.941363343377693	0.963238923113859	0.949775014318193	0.945209134119798	0.924425353039594	0.933330963407394	0.948516658102572	0.940022077288459	0.936604453850981	0.943463231668823	0.955471567119746
cg20148994	0.951942984719501	0.965436936260622	0.948911774554928	0.956387976594744	0.959818798557151	0.957649148876716	0.961673805823505	0.936588206926817	0.94880362606124	0.937260158904174	0.950197724386086	0.951161636007172	0.922450977979264	0.932589560277421	0.937189835009875	0.947505434759599	0.940565709687748	0.932052317014561	0.948535588168185	0.937665896072445	0.952867961304818	0.95553037356394	0.947211430186829	0.935199615062485	0.91735864080412	0.914363069933887	0.944840571883329	0.928829809913273	0.939927273220443	0.931903572955647	0.945096085739298	0.936546994760175	0.948627403878621	0.949785845265246	0.931865986186171	0.93288838871414	0.922035179972148	0.912185114370184	0.943279006787799	0.942550477438225	0.939314592171753	0.940013907072372	0.943090453032006	0.926571690325387	0.956066222389216
cg13901453	0.936312264725033	0.947717837023197	0.939754717659624	0.923741298407076	0.940525797214396	0.941459278940215	0.936959377051321	0.927057858534269	0.951309745315876	0.923403324564993	0.928838719286052	0.955976156019928	0.930130229640112	0.93911142153101	0.937806137354577	0.922562720017398	0.935955137566662	0.918364232575782	0.920163604728042	0.935758908407584	0.935734099110401	0.943176167173371	0.931131442885511	0.917378243737129	0.923018395479124	0.922675229341331	0.918596220173981	0.929912183767998	0.92581911960597	0.909515935559942	0.918109107892864	0.905297637749284	0.903088173230981	0.926876412965808	0.934750830397057	0.927423848554928	0.934497342645942	0.919989650329515	0.909651160231988	0.922498948434091	0.921373386994083	0.923313424071806	0.938646587041378	0.940157594860031	0.937775328827057
cg18864857	0.797502959367895	0.88687610623336	0.792161547828653	0.823072538756145	0.781212450749678	0.936081089380539	0.750933614004249	0.862239641686366	0.874594336591134	0.84996237653395	0.86822085923502	0.866220464494579	0.912852202800176	0.877429742906181	0.888619334301061	0.876922742129908	0.840999151215751	0.93128668097951	0.918509888521122	0.866294613327607	0.920286136635962	0.930583379487855	0.881862246047342	0.890090992363201	0.83690439984008	0.848559786268818	0.875282873214605	0.874232794579558	0.76599370794424	0.857203244500676	0.842292498369809	0.840085709905056	0.843472327295635	0.837478535224769	0.854086230414516	0.878878485881564	0.876950937119816	0.835854457886637	0.892094858467511	0.873285916235535	0.819608601700822	0.877737652989663	0.86306878841105	0.827732420452097	0.875513170034959
cg08667244	0.762220736547304	0.78693408888417	0.832220770738704	0.800886839878263	0.750483960078819	0.799604027221574	0.809949962732662	0.729331965729854	0.789101846384289	0.870815780725449	0.778017561841157	0.830192487020131	0.7481691042632	0.853015033940946	0.811552363544503	0.804204866652617	0.7893022236316	0.8361271139345	0.805171075915015	0.817897516710511	0.864625691954548	0.777017336308901	0.858483585191267	0.777909264395129	0.790877696032352	0.819403822045416	0.791330374086357	0.747742085041937	0.768884822432454	0.785652353449917	0.804117341708544	0.870982385477489	0.852998909273203	0.829100007284271	0.728361696067817	0.813676642443662	0.791270483323324	0.791527299157669	0.872207908325871	0.784647773627322	0.778071300944748	0.876514353058171	0.856459997362697	0.804297640858886	0.759104847900332
cg14890224	0.813172701841878	0.791524450281891	0.816098238572898	0.800784405301602	0.780928517242404	0.797465085346397	0.757378824474343	0.739738819565323	0.791793098712546	0.779925447004106	0.776714855971215	0.769244330981417	0.77563754717855	0.719362313926642	0.791400752531378	0.779159351972696	0.775655107314705	0.751447714737173	0.77347409160681	0.780983819097857	0.739045390963988	0.784768455766131	0.775586749958989	0.817927923109917	0.797164386291106	0.786193445732974	0.764440542461632	0.784686554466102	0.767365973132794	0.767803393605922	0.784814075222908	0.776012545398491	0.801738956410315	0.759229446190432	0.813266761999087	0.769313221125197	0.77416530659005	0.78386164218073	0.756832631322777	0.762940001824699	0.796037610471622	0.793091427251757	0.770580530363774	0.770165144970711	0.779253076664193
cg09477810	0.966190096182624	0.979338639927235	0.983948038491365	0.969285765741717	0.964893945609513	0.978713075888378	0.973243895942375	0.964301940945306	0.956912088319945	0.960324535125342	0.97256942025871	0.972557521809391	0.965099121995292	0.971396566757488	0.968659847009725	0.970791404318372	0.957904227621	0.970876822132199	0.966182309186648	0.964355526937889	0.971702859708678	0.960601075595444	0.977982882390553	0.968937160242628	0.95527715060814	0.951865065236018	0.964060694358098	0.962641137901945	0.943895674580709	0.96185041256099	0.971361416128044	0.962051489974404	0.961648491208869	0.960838376423592	0.964221984141341	0.962676007517253	0.981201922203601	0.955254163845817	0.967492704337661	0.9723739265829	0.966474814703665	0.977750555805018	0.961409184824053	0.959389840991678	0.9848130305013
cg16717122	0.10649223592333	0.132009461943013	0.129275825331556	0.11004435281983	0.134820681208322	0.123599657928835	0.127529421357858	0.165633516939273	0.149732687351196	0.150928948652427	0.176704397548906	0.149517164239891	0.128131111666677	0.124441518824831	0.139483066318088	0.152058486896646	0.171804736889118	0.167343249645161	0.152974526159402	0.166752615573215	0.146836140569148	0.147691390275098	0.161095167852148	0.181242247449637	0.172979432392247	0.15453509884378	0.168566604669813	0.156772131668931	0.151318686159921	0.148291805226837	0.128045946923896	0.111944215994004	0.138326408046041	0.148365416620256	0.171717111936884	0.176254006778811	0.159093165826219	0.1590032795071	0.183217213982693	0.160135029148614	0.136637608574235	0.127902538978925	0.159264936259705	0.147792047311918	0.132549393994033
cg23840797	0.917590258990885	0.881675651666209	0.92064021060028	0.92812989366389	0.903062970304928	0.914193032802769	0.913471088984582	0.952223002683961	0.902931100588319	0.946927445373917	0.935276164159951	0.939752520071397	0.93031820087877	0.883760280717975	0.928619465427132	0.912023731599019	0.940922221530682	0.936576119721724	0.927985056418496	0.920888830141356	0.927107055433476	0.955561365880267	0.908218082288264	0.888370014060888	0.894684509326256	0.874273492578041	0.920063309742982	0.900995956882323	0.937815167172183	0.929514888966627	0.898299168321087	0.886345142999467	0.931401714805485	0.950905957924171	0.921489349614402	0.923724600953898	0.892352491116098	0.898497546636256	0.90054850934603	0.905029704733979	0.929783406945177	0.894437473744233	0.93468852118643	0.922839484293187	0.910829444928066
cg11872504	0.89711596633567	0.880022700392838	0.90919388174054	0.920117721939837	0.898273661483985	0.945745468620488	0.904691515902525	0.917174114734853	0.864055694637906	0.91594766805333	0.93043683316433	0.850998563169266	0.917275336045611	0.939807942093065	0.904526243740103	0.901744137368615	0.909138783842982	0.920862344974478	0.894144434688503	0.909336138128654	0.898227249059091	0.890426232594144	0.937257795749619	0.909222600822211	0.872215516545387	0.84358782455003	0.871743461346324	0.900700508509842	0.859077660849962	0.903253035360457	0.915857255289428	0.900707249893294	0.896220671829101	0.890659836111937	0.91957087722274	0.905955942478226	0.892480447092372	0.876939161341602	0.863004887454516	0.868448461001011	0.89533220681087	0.918250513798285	0.87477910138613	0.904925577985881	0.879065524736416
cg00748589	0.0892443742802452	0.110334845653103	0.123361494604779	0.110251352536542	0.0939201913212752	0.0953120262375211	0.108270339180367	0.129112724614432	0.118740989074275	0.121768753248069	0.171733155028626	0.065213000521638	0.0939710885131859	0.144900308187334	0.0874304485118433	0.114059346824602	0.095358735509381	0.12249317010322	0.104723133257352	0.13216158095834	0.102707511651611	0.156706763499947	0.139914976913781	0.0996803698596624	0.123722228148596	0.125776747361765	0.0942855051727283	0.147854847630427	0.104162160857676	0.098974927676085	0.0750842125700197	0.0789360563442333	0.0979615019333206	0.0836696167314058	0.147086585072099	0.131986612925645	0.109968188698167	0.0790840128369809	0.0952431575786747	0.117270520533764	0.0951999138769213	0.0949859831114974	0.0820507730946766	0.0706567488024541	0.0999913074539391
cg08900043	0.0510173135601496	0.0579713878629124	0.0369493953375196	0.04247572688079	0.051410663858386	0.0515167794762869	0.0450850039422426	0.0570873801582569	0.0707925222479043	0.0539444071382864	0.0527344781580308	0.0537848110709905	0.0600562343109947	0.0723099326633871	0.0613888463205775	0.0544674790059806	0.038173376946862	0.0419826481601769	0.0638341743776381	0.0575347291607218	0.0504759407314845	0.050438529463917	0.0430843291882504	0.074476643336618	0.0604178987756524	0.0598930944703656	0.0548601246195305	0.0610612483359896	0.0751129977073356	0.0602346618638198	0.0544125791671803	0.0688133161905399	0.0787982312532335	0.0396481545789819	0.0631391148607569	0.0539650753118416	0.0624701353173263	0.041335601211442	0.0847263764842845	0.0754256697103827	0.0563706054292439	0.0688839669437619	0.0590620729192143	0.0518971127911978	0.0466722365732606
cg07297906	0.519175997052562	0.561935014521273	0.486869181745809	0.470463951973676	0.466588235093349	0.488007256135475	0.500361910032242	0.528726492668091	0.566940154361057	0.495407452672527	0.500410306233863	0.4521317129363	0.478030702037687	0.47113065995616	0.510609231762293	0.474573778162607	0.526949631765139	0.515363154670859	0.514405508409227	0.474043649173821	0.515122294475463	0.513401679138431	0.484665729297269	0.515241670124868	0.488254301245595	0.522490605837585	0.500035040607387	0.440704089542224	0.458688535654375	0.450871912328785	0.432737771136486	0.463763788012392	0.487467928944443	0.49601110600609	0.514700583642515	0.527979139429136	0.540300149745605	0.479981345269069	0.490887159822843	0.479232934562246	0.448321783965533	0.50566723605296	0.468175329201139	0.473651413363612	0.47991449506893
cg05384664	0.655838197530721	0.694532264474674	0.721758178191413	0.70783885407228	0.677303518379184	0.660480740010075	0.678437370132085	0.603202698252793	0.629245698124888	0.74288634544641	0.677789533189756	0.683149486077621	0.686845702170569	0.691999773422674	0.643971937890392	0.696978101548746	0.67394292454377	0.698687568247234	0.712306211328052	0.694090023745634	0.664412268158084	0.732652313599479	0.64980012251597	0.681394492562872	0.637038294317207	0.668424185510514	0.672732617434518	0.629290905114093	0.613778888367204	0.681360510358131	0.654512420335535	0.666292895715215	0.667051759141532	0.70476808999508	0.691362050816131	0.701663641284684	0.728129994988887	0.607334094503818	0.683777817815242	0.605772796213052	0.687313277314858	0.633228730298323	0.627978552558966	0.675372251964627	0.696454767771732
cg10281002	0.0748432018090746	0.0689670921532288	0.0742400752908116	0.0693846715587637	0.0557203779184848	0.0720996284611943	0.157116081877455	0.168541148839915	0.080377589041274	0.0640317499738752	0.111633948362053	0.0558245331181038	0.0726832613042766	0.0644276786168674	0.0481511635855786	0.0740398981807051	0.0763152937536027	0.0732683460887913	0.0751215051429438	0.0685198745912354	0.0763961178599381	0.0525193351064394	0.0950987469357184	0.100199025318822	0.094610840835529	0.133413367048076	0.080431202917843	0.0577907910495263	0.107313342640063	0.0679224667560465	0.0579634965228366	0.0697139620021945	0.0922320858418986	0.0729568570053091	0.0586297353486565	0.0584539066354904	0.0640140242701819	0.0583105261451591	0.0829058882674504	0.0598591456975649	0.0650432531227544	0.0765850944541921	0.0578986913134307	0.0519589017359428	0.061435889717201
cg17400327	0.903464575863168	0.891789843246424	0.930244447330582	0.900151889230014	0.925753895427113	0.90730853519016	0.91615645139639	0.889300349185476	0.913856953893005	0.899765336843896	0.890647247621964	0.868641994783679	0.868547829122354	0.852734269255508	0.883254880882524	0.893481392691315	0.909559927633575	0.890896908333719	0.910076813332316	0.880228647079254	0.892878350014302	0.916438981279725	0.911466512733527	0.8851947794835	0.886069096447354	0.864480069124056	0.895242418115803	0.913933200685241	0.880301793095498	0.84455266502515	0.908986355410743	0.894693346368446	0.924515495199766	0.886033230758261	0.899051234899575	0.896593586343424	0.888878190527084	0.901189411009651	0.888306132325013	0.893109243662522	0.894907462792191	0.885547646310094	0.925856908909194	0.92603311927614	0.901903015521087
cg18362496	0.575575488043079	0.566278578229164	0.486749589209585	0.527739637735955	0.493631587276354	0.495950376023849	0.553853260462917	0.498598904659586	0.530556874582803	0.522077405503728	0.558115083577859	0.472303394041003	0.516108457660738	0.44811979967455	0.501561490793941	0.539795111928375	0.522069185170246	0.531631663667943	0.514682938601669	0.504170359070786	0.507882963967801	0.502730091645694	0.542001263173239	0.574301680145466	0.522504105908086	0.526905318307452	0.528788360212124	0.521468179528024	0.491384089079522	0.511882301892908	0.476873827660828	0.451073627415857	0.643843133600936	0.525855702913262	0.573860118825669	0.539351155337	0.558145039800084	0.476706884815577	0.528834980822479	0.503636794095859	0.495514744201431	0.464930803839825	0.480432354009442	0.505739474093305	0.51386531958325
cg20559245	0.0130098886089228	0.0145383075248416	0.0134530717305408	0.020993409261451	0.0258145336178159	0.0135857066731291	0.0128671139469056	0.0249914273201362	0.0185237883124328	0.0183760699196282	0.0248477241490643	0.02008296674893	0.0245909954534319	0.0240771101776119	0.0203121688095702	0.019793635132919	0.0193735518149664	0.0124492320783404	0.0153641904229978	0.0184238822799464	0.0122850498939377	0.00884266398536841	0.0176125346900264	0.0728882909498042	0.0497397347758756	0.0613200670384914	0.0461106718044545	0.0594837894967281	0.044736183998684	0.0419945069926074	0.0351281184385178	0.0258401666517596	0.0393583769124778	0.0281845124828898	0.036969009681134	0.0322973923539265	0.0252604489250894	0.029107364401817	0.0379795705971905	0.0268365025984943	0.0315004787676228	0.0219391216939425	0.0405385168776708	0.0254162750246371	0.0259270776386473
cg09795520	0.373886248794449	0.377624583669491	0.385854291688389	0.330240304209751	0.359672380756714	0.367238202670525	0.308842081296382	0.240628975110923	0.272906669018716	0.394968488535325	0.326610614063037	0.387420382021734	0.456513360467755	0.437945642170558	0.256606485053174	0.309037451051804	0.352490100427488	0.378917516146522	0.372197214637631	0.445139867498627	0.378258876742669	0.368433405284777	0.393285605998307	0.441051224261561	0.310295413802438	0.263668477431545	0.401010572371439	0.376601650122316	0.338988507869825	0.382976440822798	0.375266230889177	0.400123714942107	0.352650392456121	0.41464111315046	0.410552532703526	0.33253197632744	0.333107376957446	0.357008330193259	0.403600575543417	0.332707925144797	0.372624326584441	0.370748980239233	0.330279802743307	0.251035958148515	0.376104529237266
cg00374747	0.489273447338925	0.496952537607111	0.514727888179468	0.549228688202922	0.591426199370585	0.439678878445728	0.484803544422125	0.48986034345567	0.555213531728366	0.492740842780291	0.494581736055927	0.485020596499716	0.517001918389484	0.534536918285386	0.464083491793626	0.520163381915984	0.591663147129843	0.504704771050763	0.537981377564989	0.550151502959445	0.501719160507031	0.540030664506763	0.567659888923282	0.484789229126795	0.472989415873807	0.494644175534406	0.49267415302467	0.50966066197838	0.480042420546896	0.464822666063857	0.529153176712905	0.496400123937987	0.505938607416498	0.515300109427735	0.476085753840763	0.590584396726999	0.523211030032626	0.482006754056424	0.517872300301741	0.491796171442399	0.454197598883778	0.539870142011894	0.489582987128492	0.459940453133896	0.523423935303624
